id,explanation,solution_image_url,metadata
019d5409-bc55-7441-a478-677376e2d4e4,"$\pmb{\text{Step 1: Relate degree of dissociation (}\alpha\text{) and molar conductivity}}$

Given $\Lambda_m^o = 4 \times 10^2 \text{ S cm}^2 \text{ mol}^{-1}$. Initially, $\Lambda_{m1} = y \times 10^2$. The degree of dissociation is:
$$\alpha = \frac{\Lambda_{m1}}{\Lambda_m^o} = \frac{y \times 10^2}{4 \times 10^2} = \frac{y}{4} \implies y = 4\alpha$$

$\pmb{\text{Step 2: Express the dissociation constant (}K_a\text{)}}$

For a weak acid at concentration $C$:
$$K_a = \frac{C\alpha^2}{1-\alpha} = \frac{C(\Lambda_m/\Lambda_m^o)^2}{1 - (\Lambda_m/\Lambda_m^o)} = \frac{C \Lambda_m^2}{\Lambda_m^o(\Lambda_m^o - \Lambda_m)}$$

$\pmb{\text{Step 3: Set up equations for initial and diluted states}}$

Initial state (Concentration $C$, $\Lambda_{m1} = y \times 10^2$):
$$K_a = \frac{C(y \times 10^2)^2}{(4 \times 10^2)(4 \times 10^2 - y \times 10^2)} = \frac{C y^2 \times 10^2}{4(4 - y)} \quad \dots (1)$$

After 20 times dilution (Concentration $C/20$, $\Lambda_{m2} = 3y \times 10^2$):
$$K_a = \frac{(C/20)(3y \times 10^2)^2}{(4 \times 10^2)(4 \times 10^2 - 3y \times 10^2)} = \frac{C (9y^2) \times 10^2}{20 \times 4(4 - 3y)} \quad \dots (2)$$

$\pmb{\text{Step 4: Solve for } y}$

Equating (1) and (2):
$$\frac{y^2}{4-y} = \frac{9y^2}{20(4 - 3y)} \implies 20(4 - 3y) = 9(4 - y)$$
$$80 - 60y = 36 - 9y \implies 44 = 51y \implies y = \frac{44}{51}$$

$\pmb{\text{Step 5: Calculate } \alpha}$

$$\alpha = \frac{y}{4} = \frac{44}{51 \times 4} = \frac{11}{51} \approx 0.2157$$

Rounding to two decimal places, the value of $\alpha$ is $\mathbf{0.22}$.

Therefore, the correct answer is $\boxed{0.22}$.",,{}
019d5409-bc55-7ae7-9836-cb78094ee5d4,"$\pmb{\text{Step 1: Identify the condition for dissolution of X}}$

Dissolution of $X$ ($X \rightarrow X^{2+} + 2e^-$) means $X$ acts as the anode and $Y$ acts as the cathode. For this to occur spontaneously, the cell potential ($E_{cell}$) must be positive ($E_{cell} > 0$).

$\pmb{\text{Step 2: Apply the Nernst Equation}}$

The cell reaction is: $X(s) + Y^{2+}(aq) \rightleftharpoons X^{2+}(aq) + Y(s)$.
$$E_{cell} = E_{cell}^o - \frac{0.0591}{2} \log \frac{[X^{2+}]}{[Y^{2+}]}$$
Given $[X^{2+}] = 10^{-3} \text{ M}$ and $[Y^{2+}] = 10^{-1} \text{ M}$:
$$E_{cell} = (E_{Y^{2+}/Y}^o - E_{X^{2+}/X}^o) - 0.03 \log \frac{10^{-3}}{10^{-1}}$$
$$E_{cell} = (E_{Y^{2+}/Y}^o - E_{X^{2+}/X}^o) + 0.06$$

$\pmb{\text{Step 3: Evaluate combinations (X, Y)}}$

* $\textbf{A. (Cd, Ni): } E_{cell} = (-0.24 - (-0.40)) + 0.06 = 0.16 + 0.06 = 0.22 \text{ V} > 0 \text{ (Spontaneous)}$
* $\textbf{B. (Cd, Fe): } E_{cell} = (-0.44 - (-0.40)) + 0.06 = -0.04 + 0.06 = 0.02 \text{ V} > 0 \text{ (Spontaneous)}$
* $\textbf{C. (Ni, Pb): } E_{cell} = (-0.13 - (-0.24)) + 0.06 = 0.11 + 0.06 = 0.17 \text{ V} > 0 \text{ (Spontaneous)}$
* $\textbf{D. (Ni, Fe): } E_{cell} = (-0.44 - (-0.24)) + 0.06 = -0.20 + 0.06 = -0.14 \text{ V} < 0 \text{ (Non-spontaneous)}$

$\pmb{\text{Conclusion:}}$

Combinations A, B, and C result in the dissolution of X.

Therefore, the correct answer is $\boxed{\text{A, B, C}}$.",,{}
019d5409-bc6d-71a5-ab66-7266c10795f1,"$\pmb{\text{Step 1: Determine direction and symmetry}}$
For any circular current loop lying in the $xy$-plane, the magnetic field $\vec{B}$ at any point within that same plane must be perpendicular to the plane (along the $z$-axis). This is a direct consequence of the Biot-Savart law, as $d\vec{l} \times \hat{r}$ will always point in the $\pm z$ direction. 

$\pmb{\text{Option A is correct.}}$

Due to the rotational symmetry of the concentric loops about the $z$-axis (the origin), the magnitude of the magnetic field cannot depend on the azimuthal angle $\theta$. It only depends on the distance from the center, $r = \sqrt{x^2 + y^2}$.
$\pmb{\text{Option B is correct.}}$

$\pmb{\text{Step 2: Analyze the field for } r < R}$
At the center ($r=0$):
$B_{center} = B_{I_1} + B_{I_2} = \frac{\mu_0 I_1}{2R} (\hat{k}) + \frac{\mu_0 I_2}{2(2R)} (-\hat{k}) = \frac{\mu_0}{4R}(2I_1 - I_2) \hat{k}$.
Since $I_2 > 2I_1$, the net field at the center is in the $-\hat{k}$ (inward) direction.
However, as we move from the center toward $r=R$, the contribution from the inner loop ($I_1$) increases significantly (approaching infinity at the wire), while the contribution from the outer loop remains relatively stable. Since the inner loop field is outward ($+\hat{k}$) and the center field is inward ($-\hat{k}$), the field must pass through zero at some radial distance $r < R$.
$\pmb{\text{Option C is incorrect.}}$

$\pmb{\text{Step 3: Analyze the field for } R < r < 2R}$
In the region between the loops, the magnetic field from the inner loop $I_1$ (anti-clockwise) points into the plane ($-\hat{k}$). The magnetic field from the outer loop $I_2$ (clockwise) also points into the plane ($-\hat{k}$). 
Since both contributions point normally inward (into the $xy$-plane), the net field cannot point normally outward.
$\pmb{\text{Option D is incorrect.}}$",https://lh3.googleusercontent.com/d/1-EeyWqwPnamrOkbSaJlY-B3YJeDoFZzm=w1200,{}
019d5409-bc76-75b1-8af3-174a36f85715,"$\pmb{\text{Step 1: Given, E : } y^{2} = 8x \text{ .... (i)}}$
$\pmb{\text{and P } \equiv \text{ (-2, 4)}}$
$\pmb{\text{Now, directrix of Eq. (i) is } x = -2}$
$\pmb{\text{So, point P(-2, 4) lies on the directrix of parabola } y^{2} = 8x. \text{ Hence, } \angle QPQ' = \frac{\pi}{2} \text{ (by the definition of director circle)}}$
$\pmb{\text{and chord QQ' is a focal chord and segment PQ subtends a right angle at the focus.}}$
$\pmb{\text{Step 2: Slope of PF = -1 (because PF } \bot \text{ QQ')}}$
$\pmb{\text{Step 3: Slope of QQ' = } \frac{2}{{t_{1} + t_{2}}} = 1}$
$\pmb{\text{Step 4: PF = } \sqrt{{(2 + 2)}^{2} + {(0 + 4)}^{2}} = \sqrt{32} = 4\sqrt{2}}$
$\pmb{\text{Step 5: Conclusion: }} \pmb{\text{The triangle PFQ is a right-angled triangle, the distance between P and F is } 4\sqrt{2}, \text{ and F lies on the line joining Q and Q'.}}$
$\pmb{\text{Final Result: }} \boxed{\text{A, B, D}}$",https://lh3.googleusercontent.com/d/1yd8iBB6ysUO_ziRhRFNvroE73NtrRxcr=w1200,{}
019d5409-bc8b-7ef5-9c5c-b8f32c26517c,"$\pmb{\text{Step 1: Write the chemical reaction}}$

The reaction of chlorine dioxide ($ClO_2$) with ozone ($O_3$) produces chloryl perchlorate, commonly referred to as chlorine hexoxide ($Cl_2O_6$):
$$2ClO_2 + 2O_3 \rightarrow Cl_2O_6 + 2O_2$$

$\pmb{\text{Step 2: Calculate the average oxidation state of Cl in } Cl_2O_6}$

Let the oxidation state of chlorine be $x$. The oxidation state of oxygen is typically $-2$.
$$2(x) + 6(-2) = 0$$
$$2x - 12 = 0$$
$$2x = 12 \implies x = +6$$

$\pmb{\text{Step 3: Consider the structure (Optional Context)}}$

In the liquid and solid state, $Cl_2O_6$ exists as an ionic compound $[ClO_2]^+[ClO_4]^-$. 
* In $[ClO_2]^+$, the oxidation state of Cl is $+5$.
* In $[ClO_4]^-$, the oxidation state of Cl is $+7$.
* The average oxidation state is $\frac{5 + 7}{2} = 6$.

Therefore, the average oxidation state of chlorine is $\boxed{6}$.",,{}
019d5409-bc8c-7d5f-9ad7-401b597e4c5f,"\(\pmb{\text{Step 1: For minimum deviation, }} n_{1} = n_{2} = n = \frac{3}{2}.\)
\(\pmb{\text{Step 2: }} r_{m} = \frac{A}{2} = \frac{60}{2} = 30^\circ \text{ and } i = e = \theta.\)
\(\pmb{\text{Step 3: }} n = \frac{\sin \left( \frac{\delta_{\min} + A}{2} \right)}{\sin \left( \frac{A}{2} \right)}.\)
\(\Rightarrow \frac{3}{2} = \frac{\sin \theta}{\sin \left( \frac{60}{2} \right)}.\)
\(\Rightarrow \sin \theta = \frac{3}{4} \Rightarrow \cos \theta = \frac{\sqrt{7}}{4}.\)
If \(n_{1} = n = \frac{3}{2}\) and \(n_{2} = n + \Delta n\),
\(e = \theta + \Delta \theta.\)
\((1)\sin \theta = n \sin 30^\circ.\)
\((n + \Delta n)\sin 30^\circ = (1)\sin (\theta + \Delta \theta).\)
Solving \(\frac{1}{2}(\Delta n) = \sin (\theta + \Delta \theta) - \sin \theta.\)
\(\frac{\Delta n}{2} = \frac{\sin (\theta + \Delta \theta) - \sin \theta}{\Delta \theta} \times \Delta \theta.\)
\(\frac{d(\sin \theta)}{d\theta} = \cos \theta.\)
\(\frac{\Delta n}{2} = (\cos \theta)(\Delta \theta) \Rightarrow \frac{\Delta n}{2} = \left( \frac{\sqrt{7}}{4} \right)(\Delta \theta).\)
\(\Rightarrow \frac{\Delta n}{\Delta \theta} = \frac{\sqrt{7}}{2} = \frac{2.64}{2}.\)
\(\Rightarrow \frac{\Delta n}{\Delta \theta} = 1.34 > 1.\)
\(\Rightarrow \Delta n > \Delta \theta\), so option (a) is incorrect.
\(\Delta n = (1.34)\Delta \theta.\)
\(\Rightarrow \Delta \theta \propto \Delta n \Rightarrow\) option (b) is correct.
\(\frac{\Delta n}{\Delta \theta} = \frac{\sqrt{7}}{2}.\)
\(\Rightarrow \frac{2.8 \times 10^{-3}}{\Delta \theta} = \frac{\sqrt{7}}{2}.\)
\(\Delta \theta = \frac{5.6 \times 10^{-3}}{\sqrt{7}} = \sqrt{7} \times 0.8 \times 10^{-3}.\)
\(\Delta \theta = (2.64 \times 0.8) \times 10^{-3} = 2.11 \times 10^{-3}\) rad.
So, option (c) is correct.",https://lh3.googleusercontent.com/d/1hGjz-DYcbsTDP4qb3pdgUjpUQkEM3_ox=w1200,{}
019d5409-ba33-754d-92b3-c742ea117939,"$\pmb{\text{Step 1: Solve the Linear Differential Equation}}$

The equation is $\frac{dy}{dx} + \alpha y = x e^{\beta x}$. The Integrating Factor (I.F.) is $e^{\int \alpha dx} = e^{\alpha x}$.
The general solution is:
$$y e^{\alpha x} = \int x e^{\beta x} e^{\alpha x} dx = \int x e^{(\alpha + \beta)x} dx \quad \dots (1)$$

$\pmb{\text{Step 2: Case I - When } \alpha + \beta = 0}$

Equation (1) becomes $y e^{\alpha x} = \int x dx = \frac{x^2}{2} + C$.
Using $y(1)=1$: $1 \cdot e^{\alpha} = \frac{1}{2} + C \implies C = e^{\alpha} - \frac{1}{2}$.
$$y = \frac{x^2}{2}e^{-\alpha x} + \left(e^{\alpha} - \frac{1}{2}\right)e^{-\alpha x}$$
Setting $\mathbf{\alpha = 1}$ (which implies $\beta = -1$):
$$y = \frac{x^2}{2}e^{-x} + \left(e - \frac{1}{2}\right)e^{-x}$$
This matches **Option A**.

$\pmb{\text{Step 3: Case II - When } \alpha + \beta \neq 0}$

Integrating equation (1) by parts:
$$y e^{\alpha x} = \frac{x e^{(\alpha + \beta)x}}{\alpha + \beta} - \frac{e^{(\alpha + \beta)x}}{(\alpha + \beta)^2} + C$$
$$y = \frac{e^{\beta x}}{\alpha + \beta} \left( x - \frac{1}{\alpha + \beta} \right) + C e^{-\alpha x}$$
Setting $\mathbf{\alpha = 1, \beta = 1}$ (so $\alpha + \beta = 2$):
$$y = \frac{e^x}{2} \left( x - \frac{1}{2} \right) + C e^{-x}$$
Using $y(1)=1$: $1 = \frac{e}{2}(\frac{1}{2}) + C e^{-1} \implies C = e(1 - \frac{e}{4}) = e - \frac{e^2}{4}$.
Substituting $C$ back:
$$y = \frac{e^x}{2} \left( x - \frac{1}{2} \right) + \left( e - \frac{e^2}{4} \right) e^{-x}$$
This matches **Option C**.

$\pmb{\text{Conclusion:}}$

Options A and C are valid solutions belonging to set $S$.

Therefore, the correct answer is $\boxed{\text{A, C}}$.",,{}
019d5409-ba4d-72d7-8670-066a0e7d56fd,"$\pmb{\text{Step 1: Calculate the resistance of 72 cm wire}}$
$\bullet \quad \text{Resistance of 72 cm wire} = \frac{50}{100} \times 72 = 36\Omega$
$\pmb{\text{Step 2: Calculate the current}}$
$\bullet \quad \text{Current, } I = \frac{E/2}{14\Omega + 25\Omega} = \frac{E/2}{r_{1} + 36\Omega}$
$\bullet \quad \Rightarrow r_{1} = 39 - 36 = 3\Omega$
$\boxed{3\Omega}$",https://lh3.googleusercontent.com/d/1R0xT2KlDnRxS7XVVQTxCW6Sv5h9kSeY2=w1200,{}
019d5409-ba2a-702f-83b0-c40ab6aa493e,"\(\bullet \quad \text{For lamp,}\)
\(\bullet \quad p = \frac{V^2}{R}\)
\(\bullet \quad R = \frac{100 \times 100}{500} = 20 \Omega\)
\(\bullet \quad i = \frac{V}{R} = \frac{100}{20} = 5 A \Rightarrow i = \frac{V}{\sqrt{R^2 + X_C^2}}\)
\(\bullet \quad \Rightarrow 5 = \frac{200}{\sqrt{(20)^2 + \left(\frac{1}{2\pi \times 50 \times C}\right)^2}}\)
\(\bullet \quad \Rightarrow 400 + \left(\frac{1}{100\pi C}\right)^2 = 1600\)
\(\bullet \quad \Rightarrow \left(\frac{1}{100\pi C}\right)^2 = 1200 \Rightarrow \frac{1}{\pi^2 C^2} = 1200 \times 10^4\)
\(\bullet \quad \Rightarrow (\pi C)^2 = \frac{1}{12} \times 10^{-6}\)
\(\bullet \quad \Rightarrow C^2 = \frac{1}{12\pi^2} \times 10^{-6} \)
\(\bullet \quad \Rightarrow C = \frac{1}{\sqrt{12} \pi} \times 10^{-3} = 100 \times 10^{-6} F = 100 \mu F\)
\(\bullet \quad V = \sqrt{V_C^2 + V_R^2}\)
\(\bullet \quad 200 = \sqrt{V_C^2 + 100^2}\)
\(\bullet \quad \Rightarrow V_C = 100\sqrt{3}\)
\(\bullet \quad \tan \varphi = \frac{X_C}{R} = \frac{V_C}{V_R} = \frac{100\sqrt{3}}{100} = \sqrt{3}\)
\(\bullet \quad \varphi = 60^\circ\)",,{}
019d5409-bcaf-7a1d-b1e4-41341beb97ba,"$\pmb{\text{Step 1: When the tube just sinks/floats, then average density = density of water}}$
$\bullet \quad \frac{\text{Mass}}{\text{total volume}} = 1 \text{ gm/cc}$
$\bullet \quad \Rightarrow \frac{5 \text{ gm}}{\text{total volume}} = 1 \text{ gm/cc}$
$\bullet \quad \Rightarrow \text{Total volume} = 5 \text{ cc}$
$\bullet \quad \Rightarrow \text{Volume of tube} + \text{final volume of air in the tube} = 5 \text{ cc}$
$\bullet \quad \Rightarrow \frac{5 \text{ gm}}{2.5 \text{ gm/cc}} + V_f = 5$
$\bullet \quad \Rightarrow V_f = 5 - 2 = 3 \text{ cc}$
$\bullet \quad \Rightarrow \Delta V = 0.3 \text{ cc}$
$\boxed{0.3}$",,{}
019d5409-bcb5-718f-aad6-aba0adb2f07d,"$\pmb{\text{Step 1: Determine the dimensions of } \vec{S}}$
The quantity $\vec{S}$ is the Poynting vector, which represents the energy flux (power per unit area) of an electromagnetic field.

Dimensions of basic quantities:
- $[E] = \text{Force}/\text{Charge} = [MLT^{-2}] / [AT] = [MLT^{-3}A^{-1}]$
- $[B] = \text{Force}/(\text{Charge} \times \text{Velocity}) = [MLT^{-2}] / ([AT][LT^{-1}]) = [MT^{-2}A^{-1}]$
- $[\mu_0] = [MLT^{-2}A^{-2}]$

Calculating dimensions of $[S]$:
$$[S] = \frac{[E][B]}{[\mu_0]} = \frac{[MLT^{-3}A^{-1}][MT^{-2}A^{-1}]}{[MLT^{-2}A^{-2}]} = [MT^{-3}]$$

$\pmb{\text{Step 2: Check Option A}}$
$[\text{Energy}] / ([\text{Charge}] \times [\text{Current}]) = [ML^2T^{-2}] / ([AT][A]) = [ML^2T^{-3}A^{-2}]$
This does not match $[MT^{-3}]$.

$\pmb{\text{Step 3: Check Option B}}$
$[\text{Force}] / ([\text{Length}] \times [\text{Time}]) = [MLT^{-2}] / ([L][T]) = [MT^{-3}]$
$\pmb{\text{Option B is correct.}}$

$\pmb{\text{Step 4: Check Option C}}$
$[\text{Energy}] / [\text{Volume}] = [ML^2T^{-2}] / [L^3] = [ML^{-1}T^{-2}]$
This represents energy density, not energy flux.

$\pmb{\text{Step 5: Check Option D}}$
$[\text{Power}] / [\text{Area}] = [ML^2T^{-3}] / [L^2] = [MT^{-3}]$
$\pmb{\text{Option D is correct.}}$

Therefore, the correct options are $\boxed{\text{B, D}}$.",,{}
019d5409-bc8a-7da2-ab20-a6fab9787b69,"$\pmb{\text{Step 1: Identify the redox reaction and n-factors}}$

In acidic medium, the reaction between $Fe^{2+}$ and $MnO_4^-$ is:
$$MnO_4^- + 5Fe^{2+} + 8H^+ \rightarrow Mn^{2+} + 5Fe^{3+} + 4H_2O$$
The n-factor for $KMnO_4$ is 5, and for $Fe^{2+}$ is 1.

$\pmb{\text{Step 2: Calculate millimoles of } Fe^{2+} \text{ in 25.0 mL solution}}$

At the equivalence point, Milliequivalents of $Fe^{2+}$ = Milliequivalents of $KMnO_4$:
$$n_{Fe^{2+}} \times (\text{n-factor}) = M_{KMnO_4} \times V_{KMnO_4} \times (\text{n-factor})$$
$$\text{mmoles of } Fe^{2+} \times 1 = 0.03 \times 12.5 \times 5$$
$$\text{mmoles of } Fe^{2+} \text{ in 25 mL} = 1.875 \text{ mmol}$$

$\pmb{\text{Step 3: Calculate total moles of } Fe^{2+} \text{ in 250 mL solution}}$

$$\text{Total mmoles in 250 mL} = 1.875 \times \frac{250}{25} = 18.75 \text{ mmol}$$
$$\text{Total moles} = 18.75 \times 10^{-3} = 1.875 \times 10^{-2} \text{ moles}$$

$\pmb{\text{Step 4: Determine the value of } x}$

Given the number of moles is $x \times 10^{-2}$:
$$x \times 10^{-2} = 1.875 \times 10^{-2} \implies x = 1.875$$

Therefore, the value of $x$ is $\boxed{1.875}$.",,{}
019d5409-bc9c-7276-bea1-1dff19d79a19,"$\pmb{\text{Step 1: Understand the conservation of momentum}}$
When a helium atom absorbs a photon, the momentum of the photon is transferred to the atom. 
$$\text{Momentum of photon } (p_{photon}) = \text{Change in momentum of He atom } (\Delta p_{He})$$

$\pmb{\text{Step 2: Calculate the momentum of the photon}}$
The momentum of a photon is given by the de-Broglie relation:
$$p = \frac{h}{\lambda}$$
Given:
$\bullet$ $h = 6.6 \times 10^{-34}$ J s
$\bullet$ $\lambda = 330$ nm $= 330 \times 10^{-9}$ m

$\pmb{\text{Step 3: Calculate the mass of a single He atom}}$
Mass of one atom ($m$) = $\frac{\text{Molar mass}}{\text{Avogadro number}}$
$\bullet$ Molar mass of He = $4$ g mol$^{-1} = 4 \times 10^{-3}$ kg mol$^{-1}$
$\bullet$ $N_A = 6 \times 10^{23}$ mol$^{-1}$
$$m = \frac{4 \times 10^{-3}}{6 \times 10^{23}} = \frac{2}{3} \times 10^{-26} \text{ kg}$$

$\pmb{\text{Step 4: Calculate the change in velocity (}\Delta v\text{)}}$
From $\Delta p = m \Delta v$, we have:
$$m \Delta v = \frac{h}{\lambda} \implies \Delta v = \frac{h}{m\lambda}$$
Substituting the values:
$$\Delta v = \frac{6.6 \times 10^{-34}}{\left( \frac{2}{3} \times 10^{-26} \right) \times (330 \times 10^{-9})}$$
$$\Delta v = \frac{6.6 \times 3 \times 10^{-34}}{2 \times 330 \times 10^{-35}}$$
$$\Delta v = \frac{19.8 \times 10^1}{660} = \frac{198}{660} = 0.3 \text{ m s}^{-1}$$

$\pmb{\text{Step 5: Convert velocity to cm s}^{-1}}$
$$\Delta v = 0.3 \text{ m s}^{-1} \times 100 \text{ cm/m} = 30 \text{ cm s}^{-1}$$

$\pmb{\text{Conclusion:}}$
The change in velocity of the He atom is $\boxed{30}$ cm s$^{-1}$.",,{}
019d5409-bc58-7e8d-921f-a7ce317ebb3c,"$\pmb{\text{Step 1:}}$ As we know that, in a triangle, sides joining the mid-points of two sides is half and parallel to the third side. $\therefore$ $M_1M_2 = \frac{1}{2}QQ'$ $\bullet \quad \text{Step 2:}$ Maximum value of QQ' is AA'. $\therefore$ $\pmb{\text{Step 3:}}$ Hence, maximum value of $M_1M_2 = \frac{1}{2}AA' = 4$ $\boxed{4}$",,{}
019d5409-bc7a-7526-8b4e-5213c4f381cc,"\(\pmb{\text{Step 1:}}\) For option (a) \(\cos P = {{{q^2} + {r^2} - {p^2}} \over {2qr}}\) ..... (i)

\(\because\) \({{{q^2} + {r^2}} \over 2} \ge \sqrt {{q^2}{r^2}} (AM \ge GM)\)
\(\Rightarrow {q^2} + {r^2} \ge 2qr\)
From Eq. (i), we get
\(\cos P \ge {{2qr - {p^2}} \over {2qr}}\)
\(\Rightarrow \cos P \ge 1 - {{{p^2}} \over {2qr}}\) \(\to\) option (a) is correct.

\(\pmb{\text{Step 2:}}\) For option (b)
\({{(q - r)\cos P + (p - r)\cos Q} \over {p + q}} = {{(q\cos P + p\cos Q) - r(\cos P + \cos Q)} \over {p + q}}\)
\(\Rightarrow 4\lambda^2 - 2\lambda = 0\)
\(\Rightarrow u\,.\,v\, = 0\) (Rejected)
or \(u\,.\,v = {1 \over 2}\)
\(\therefore\) \(u\,.\,v = {1 \over 2}\)
\(\therefore\) \(\left| {3u + 5v} \right|^2 = 9\left| u \right|^2 + 25\left| v \right|^2 + 3 \times 5 \times 2 \times u\,.\,v\)
\( = 9 + 25 + 30 \times {1 \over 2}\)
\( = 49\) (\(\because\) \(\left| u \right| = \left| v \right| = 1\), given)
\(\therefore\) \(\left| {3u + 5v} \right| = 7\)
\( = {{r - r(\cos P + \cos Q)} \over {p + q}} = {{r - r\cos P - r\cos Q} \over {p + q}}\)
\( = {{r - (q - \cos R) - (p - q\cos R)} \over {p + q}}\)
\( = {{(r - p - q) + (p + q)\cos R} \over {p + q}}\)
\( = \cos R + {{r - (p + q)} \over {p + q}} \le \cos R\) (\(\because\) \(r < p + q\))
Hence, option (b) is correct.

\(\pmb{\text{Step 3:}}\) For option (c)
\({{q + r} \over p} = {{\sin Q + \sin R} \over {\sin P}} \ge {{2\sqrt {\sin Q.\sin R} } \over {\sin P}}\)
\(\to\) option (c) is incorrect.

\(\pmb{\text{Step 4:}}\) For option (d)
If p < q and p < r, then p is the smallest side and hence one of Q or R can be obtuse.
So, one of \(\cos Q\) and \(\cos R\) can be negative.
Therefore, \(\cos Q > {p \over r}\) and \(\cos R > {p \over q}\) cannot hold always.
Option (d) is incorrect.",,{}
019d5409-bc82-72fc-afc4-7e125ae3cd1f,"$\pmb{\text{Step 1: Calculate } n_1}$
$S_1$ contains ordered triples where each element has 10 choices.
$$n_1 = 10 \times 10 \times 10 = 1000$$
Statement (A) is **TRUE**.

$\pmb{\text{Step 2: Calculate } n_2}$
For $S_2$, we have $1 \le i < j + 2 \le 10$. This implies $j+2 \le 10 \Rightarrow j \le 8$. Also $i \le j+1$.
* If $j=1, i \in \{1, 2\} \rightarrow 2 \text{ values}$
* If $j=2, i \in \{1, 2, 3\} \rightarrow 3 \text{ values}$
* ...
* If $j=8, i \in \{1, 2, \dots, 9\} \rightarrow 9 \text{ values}$
$$n_2 = 2 + 3 + 4 + 5 + 6 + 7 + 8 + 9 = \frac{8}{2}(2+9) = 44$$
Statement (B) is **TRUE**.

$\pmb{\text{Step 3: Calculate } n_3}$
$S_3$ is the number of ways to choose 4 distinct elements from 10, as there is only one way to arrange them in increasing order ($i < j < k < l$).
$$n_3 = \binom{10}{4} = \frac{10 \times 9 \times 8 \times 7}{4 \times 3 \times 2 \times 1} = 210$$
Statement (C) is **FALSE** (it is 210, not 220).

$\pmb{\text{Step 4: Calculate } n_4}$
$S_4$ is the number of permutations of 4 distinct elements from 10.
$$n_4 = P(10, 4) = 10 \times 9 \times 8 \times 7 = 5040$$
$$\frac{n_4}{12} = \frac{5040}{12} = 420$$
Statement (D) is **TRUE**.

Therefore, the correct options are $\boxed{\text{A, B, D}}$.",,{}
019d5409-bc65-7472-a50e-3c3bd7d9338a,$\pmb{\text{Step 1: Calculate } S_1}$\n\n$\bullet \quad \text{Use the identity } \sin^2 x = \frac{1 - \cos 2x}{2}$\n\n$\bullet \quad \text{Integrate } \int_{\pi /8}^{3\pi /8} {\left( {{{1 - \cos 2x} \over 2}} \right)dx} $\n\n$\bullet \quad \text{Result: } \left( {{x \over 2} - {{\sin 2x} \over 4}} \right)_{\pi /8}^{3\pi /8} = {\pi \over 8}$\n\n$\pmb{\text{Step 2: Calculate } {{16{S_1}} \over \pi }}$\n\n$\bullet \quad \text{Substitute } {S_1} = {\pi \over 8}$\n\n$\bullet \quad \text{Result: } {{16} \over \pi } \times {\pi \over 8} = 2$\n\n$\boxed{2}$,,{}
