id,legacy_id,question,options,answer,type,year,chapter,cluster_assignment,attributes,flags,stats,links,verification_status,metadata,created_at,updated_at
019d5409-ba3b-7f77-bd84-4ddb8995a1db,eed9bcbb-a1ab-4d1c-b5a3-eac26d445917,"{""text"": ""$\\mathop {\\lim }\\limits_{x \\to {\\pi \\over 2}} \\frac{4\\sqrt 2 (\\sin 3x + \\sin x)}{\\left( 2\\sin 2x\\sin \\frac{3x}{2} + \\cos \\frac{5x}{2} \\right) - \\left( \\sqrt 2 + \\sqrt 2 \\cos 2x + \\cos \\frac{3x}{2} \\right)}$ is ___________."", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""8"", ""image_url"": """"}, ""D"": {""text"": ""16"", ""image_url"": """"}}",8,PYQ,2020,CAD,CAD-Mathematical_Physics_Calculus,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T04:35:51.738335+05:30
019d5409-ba46-7764-9ba8-bf63fa614d82,38ea2b80-121c-4b57-8241-775f96dd23f0,"{""text"": ""Let O be the centre of the circle $x^{2} + y^{2} = r^{2}$, where $r > \\frac{\\sqrt{5}}{2}$. Suppose PQ is a chord of this circle and the equation of the line passing through P and Q is $2x + 4y = 5$. If the centre of the circumcircle of the triangle OPQ lies on the line $x + 2y = 4$, then the value of $r$ is _________."", ""image_url"": """"}","{""A"": {""text"": ""1"", ""image_url"": """"}, ""B"": {""text"": ""2"", ""image_url"": """"}, ""C"": {""text"": ""3"", ""image_url"": """"}, ""D"": {""text"": ""4"", ""image_url"": """"}}",2,PYQ,2020,CIR1,CIR1-Circles_and_Conics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T04:36:25.155097+05:30
019d5409-ba57-7660-9f95-60c9422d13e0,930febf7-bd44-4975-b2f6-d2a39c131939,"{""text"": ""Two identical non-conducting solid spheres of same mass and charge are suspended in air from a common point by two non-conducting, massless strings of same length. At equilibrium, the angle between the strings is $\\alpha$. The spheres are now immersed in a dielectric liquid of density 800 kg m$^{-3}$ and dielectric constant 21. If the angle between the strings remains the same after the immersion, then"", ""image_url"": """"}","{""A"": {""text"": ""Electric force between the spheres remains unchanged"", ""image_url"": """"}, ""B"": {""text"": ""Electric force between the spheres reduces"", ""image_url"": """"}, ""C"": {""text"": ""Mass density of the spheres is 840 kg m$^{-3}$"", ""image_url"": """"}, ""D"": {""text"": ""The tension in the strings holding the spheres remains unchanged"", ""image_url"": """"}}","B, C",PYQ,2020,ECF,ECF-Electric_Charges_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ksgdbjpv/e5ade0fa-1919-4ed9-80ff-80c6fe1aae9c/8520fe30-ff84-11eb-95c2-633787ad7262/file-1ksgdbjpw.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T05:13:44.435051+05:30
019d5409-bc66-7b80-8121-eae5d2b18bd8,72a85cd2-9a49-4f16-80c5-2dd6a7d72bf8,"{""text"": ""Let $f:R \\to R$ be a differentiable function such that its derivative $f'$ is continuous and $f(\\pi) = -6$. If $F:[0,\\pi] \\to R$ is defined by $F(x) = \\int_0^x f(t)dt$, and if $\\int_0^\\pi (f'(x) + F(x))\\cos x\\,dx = 2$, then the value of $f(0)$ is ________."", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""6"", ""image_url"": """"}, ""D"": {""text"": ""8"", ""image_url"": """"}}",4,PYQ,2020,INT2,INT2-Calculus_Applied,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:12:46.530920+05:30
019d5409-bc71-7088-b054-e741600ffc3d,fc86fb6b-e93a-445d-8d1d-d7f5c2040694,"{""text"": ""Consider the following four compounds I, II, III and IV: \n\nChoose the correct statement(s)."", ""image_url"": ""https://lh3.googleusercontent.com/d/1qCmt1CIbVd3SQfTzZwAd_PC8lz4zIIe9=w1200""}","{""A"": {""text"": ""The order of basicity is II > I > III > IV."", ""image_url"": """"}, ""B"": {""text"": ""The magnitude of pK$_b$ difference between I and II is more than that between III and IV."", ""image_url"": """"}, ""C"": {""text"": ""Resonance effect is more in III than in IV."", ""image_url"": """"}, ""D"": {""text"": ""Steric effect makes compound IV more basic than III."", ""image_url"": """"}}","C, D",PYQ,2020,OCP,OCP-Organic_Chemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1kscbc1w5/17702e0c-4b0c-45f3-ba38-66d5afb6544f/9e4fec50-fd49-11eb-a49a-dd8610fcf07f/file-1kscbc1w6.jpeg"", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:15:56.845422+05:30
019d5409-bc89-7b60-8f19-c00ae04ffa40,cca0f82e-feeb-4eee-bd96-dc0e946ddb22,"{""text"": ""Let the function \\( f : [0, 1] \\to \\mathbb{R} \\) be defined by\n\\[ f(x) = \\frac{4^x}{4^x + 2} \\]\nThen the value of \\( f\\left( \\frac{1}{40} \\right) + f\\left( \\frac{2}{40} \\right) + f\\left( \\frac{3}{40} \\right) + \\ldots + f\\left( \\frac{39}{40} \\right) - f\\left( \\frac{1}{2} \\right) \\) is ........."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",19,PYQ,2020,RAF,RAF-Calculus,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T04:36:28.610948+05:30
019d5409-bc8a-79ed-ab32-e387ba736026,0a8f13bf-8af4-4a95-a9dd-9a7840744b61,"{""text"": ""Choose the correct statement(s) among the following :"", ""image_url"": """"}","{""A"": {""text"": ""SnCl$_{2}$ . 2H$_{2}$O is a reducing agent."", ""image_url"": """"}, ""B"": {""text"": ""SnO$_{2}$ reacts with KOH to form K$_{2}$[Sn(OH)$_{6}$]."", ""image_url"": """"}, ""C"": {""text"": ""A solution of PbCl$_{2}$ in HCl contains Pb$^{2+}$ and Cl$^{-}$ ions."", ""image_url"": """"}, ""D"": {""text"": ""The reaction of Pb$_{3}$O$_{4}$ with hot dilute nitric acid to give PbO$_{2}$ is a redox reaction."", ""image_url"": """"}}","A, B",PYQ,2020,RDX,RDX-Redox_Chemistry_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:16:07.245511+05:30
019d5409-bc8c-76d1-a4bc-412c8e98cfd4,4a6a7a66-c576-4bce-af70-59fdd7b8a589,"{""text"": ""A beaker of radius $r$ is filled with water (refractive index $\\frac{4}{3}$) up to a height $H$ as shown in the figure on the left. The beaker is kept on a horizontal table rotating with angular speed $\\omega$. This makes the water surface curved so that the difference in the height of water level at the center and at the circumference of the beaker is $h$ ($h \\ll H, h \\ll r$), as shown in the figure on the right. Take this surface to be approximately spherical with a radius of curvature $R$. Which of the following is/are correct? ($g$ is the acceleration due to gravity)"", ""image_url"": ""https://lh3.googleusercontent.com/d/1BhQwhSYXp9M65J0AJiGv1RZHDsF0DxhV=w1200""}","{""A"": {""text"": ""$R = \\frac{h^2 + r^2}{2h}$"", ""image_url"": """"}, ""B"": {""text"": ""$R = \\frac{3r^2}{2h}$"", ""image_url"": """"}, ""C"": {""text"": ""Apparent depth of the bottom of the beaker is close to $\\frac{3H}{2}\\left(1 + \\frac{\\omega^2 H}{2g}\\right)^{-1}$"", ""image_url"": """"}, ""D"": {""text"": ""Apparent depth of the bottom of the beaker is close to $\\frac{3H}{4}\\left(1 + \\frac{\\omega^2 H}{4g}\\right)^{-1}$"", ""image_url"": """"}}","A, D",PYQ,2020,ROI,ROI-Optics_Refraction,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1ksg890vx/83336cb0-1512-4b1c-97d8-115edf2c6177/b15156d0-ff70-11eb-a3ca-01aa6d2825d8/file-1ksg890vy.jpeg"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ksg8cikn/24b0d7b0-07ae-4229-bf8d-148a965c6784/12686170-ff71-11eb-85e3-a172b932ec71/file-1ksg8ciko.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:13:43.431456+05:30
019d5409-bc92-7e26-9378-e23a530f80c1,16623d47-b9ff-4b0b-a64c-a19b68e54519,"{""text"": ""In the chemical reaction between stoichiometric quantities of KMnO$_{4}$ and KI in weakly basic solution, what is the number of moles of I$_{2}$ released for 4 moles of KMnO$_{4}$ consumed?"", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""6"", ""image_url"": """"}, ""D"": {""text"": ""8"", ""image_url"": """"}}",6,PYQ,2020,SBC,SBC-Redox_Reactions,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:14:52.140660+05:30
019d5409-bc9e-7df3-a960-6b8fc62aa548,419646b1-a4b9-4aff-9a5a-e5b671af93ad,"{""text"": ""Liquids A and B form ideal solution for all compositions of A and B at 25$^\\circ $C. Two such solutions with 0.25 and 0.50 mole fractions of A have the total vapour pressure of 0.3 and 0.4 bar, respectively. What is the vapour pressure of pure liquid B in bar?"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",0.2,PYQ,2020,SOL,SOL-Colloid_Theory,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T05:15:10.014729+05:30
019d5409-bca9-728d-8218-fc8ff8f608e4,57db85d9-3e50-44b7-b133-921df019c7b3,"{""text"": ""Let \\(\\alpha^{2} + \\beta^{2} + \\gamma^{2} \\ne 0\\) and \\(\\alpha + \\gamma = 1\\). Suppose the point (3, 2, -1) is the mirror image of the point (1, 0, -1) with respect to the plane \\(\\alpha x + \\beta y + \\gamma z = \\delta\\). Then which of the following statements is/are TRUE?"", ""image_url"": """"}","{""A"": {""text"": ""\\(\\alpha + \\beta = 2\\)"", ""image_url"": """"}, ""B"": {""text"": ""\\(\\delta - \\gamma = 3\\)"", ""image_url"": """"}, ""C"": {""text"": ""\\(\\delta + \\beta = 4\\)"", ""image_url"": """"}, ""D"": {""text"": ""\\(\\alpha + \\beta + \\gamma = \\delta\\)"", ""image_url"": """"}}","A,B,C",PYQ,2020,TDG,TDG-Reflection,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T04:43:24.408787+05:30
019d5409-bcaf-7c00-9b04-f4a1d55a12f1,239b5530-57f1-4741-8932-62a43ec1e55f,"{""text"": ""A spherical bubble inside water has radius $R$. Take the pressure inside the bubble and the water pressure to be $p_0$. The bubble now gets compressed radially in an adiabatic manner so that its radius becomes $(R - a)$. For $a \\ll R$, the magnitude of the work done in the process is given by $(4\\pi p_0 Ra^2)X$, where $X$ is a constant and $\\gamma = C_p/C_v = 41/30$. The value of $X$ is ________."", ""image_url"": """"}","{""A"": {""text"": ""1.05"", ""image_url"": """"}, ""B"": {""text"": ""2.05"", ""image_url"": """"}, ""C"": {""text"": ""3.15"", ""image_url"": """"}, ""D"": {""text"": ""4.10"", ""image_url"": """"}}",2.05,PYQ,2020,THD,THD-Thermodynamics_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T04:58:27.417651+05:30
019d5409-bcaf-7d38-a3a7-84ce9df1664f,a7501e89-3a94-4663-a6d3-6df360d85d8e,"{""text"": ""A container with 1 kg of water in it is kept in sunlight, which causes the water to get warmer than the surroundings. The average energy per unit time per unit area received due to the sunlight is $700\\text{ Wm}^{-2}$ and it is absorbed by the water over an effective area of $0.05\\text{ m}^2$. Assuming that the heat loss from the water to the surroundings is governed by Newton's law of cooling, the difference (in $^\\circ\\text{C}$) in the temperature of water and the surroundings after a long time will be ________. (Ignore effect of the container, and take constant for Newton's law of cooling $= 0.001\\text{ s}^{-1}$, Heat capacity of water $= 4200\\text{ J kg}^{-1}\\text{ K}^{-1}$)"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",8.33,PYQ,2020,THD,THD-Thermal_Hydraulics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T04:58:27.976481+05:30
019d5409-ba4f-7c3e-b8df-8dbc2ae03b4e,99755125-a556-45f0-9899-c5f301f2fee0,"{""text"": ""Tin is obtained from cassiterite by reduction with coke. Use the data given below to determine the minimum temperature (in K) at which the reduction of cassiterite by coke would take place.\n\nAt $298\\text{ K}$:\n$$\\begin{array}{|l|l|}\n\\hline\n\\Delta_fH^\\circ [SnO_2(s)] & -581.0\\text{ kJ mol}^{-1} \\\\\n\\hline\n\\Delta_fH^\\circ [CO_2(g)] & -394.0\\text{ kJ mol}^{-1} \\\\\n\\hline\nS^\\circ [SnO_2(s)] & 56.0\\text{ J K}^{-1}\\text{ mol}^{-1} \\\\\n\\hline\nS^\\circ [Sn(s)] & 52.0\\text{ J K}^{-1}\\text{ mol}^{-1} \\\\\n\\hline\nS^\\circ [C(s)] & 6.0\\text{ J K}^{-1}\\text{ mol}^{-1} \\\\\n\\hline\nS^\\circ [CO_2(g)] & 210.0\\text{ J K}^{-1}\\text{ mol}^{-1} \\\\\n\\hline\n\\end{array}$$\n\nAssume that the enthalpies and the entropies are temperature independent."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",935,PYQ,2020,CTD,CTD-Thermodynamics_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T05:15:11.561096+05:30
